             x                 y                 z              cell   
    0.000463198       0.000893155       0.000461616              3413 
    7.71376e-05        -8.064e-05       0.000235701             10830 
    -0.00244684        0.00191541      -0.000313789              1659 
     0.00251601      -4.22792e-05       -0.00147271               995 
    2.93727e-05      -2.66492e-05      -6.84777e-05             12411 
     -0.0001041       2.33942e-05      -7.00246e-05             12792 
   -9.16893e-05       9.82915e-05      -2.91681e-05              9540 
     0.00142424      -0.000723725       -0.00132416              1572 
   -0.000123216       1.39926e-05      -2.18306e-05             12750 
    -1.6302e-05       9.49902e-05        1.1789e-05             14638 
   -2.00773e-05      -6.01493e-05      -6.09126e-05             12188 
    5.01532e-05      -5.34931e-05      -3.94304e-05             12571 
    3.01421e-05      -3.00384e-05      -3.35967e-05             15630 
    7.92132e-05       9.25984e-05       2.28898e-07             15079 
    0.000222385       4.67552e-05      -0.000331995              6656 
   -2.68618e-05      -3.40068e-05       2.44654e-06             16359 
    0.000657287       0.000231248      -7.45009e-05              4478 
    7.68479e-05      -4.54243e-06      -0.000131577             12260 
   -0.000337939       0.000235933      -0.000136962              6402 
    -0.00019025       7.44949e-05       0.000396843              7939 
    0.000207965        0.00015787      -0.000176285              6773 
   -1.15254e-05       9.76085e-06      -8.21189e-06             17449 
   -0.000535799       0.000204195      -0.000195427              4180 
   -2.19882e-05       1.64019e-05      -5.34756e-05             15859 
    0.000900943       -0.00255916        0.00102259              1210 
    -0.00931931         0.0119744       -0.00166406               259 
    1.23829e-05      -8.71246e-05      -5.18719e-05             12478 
   -3.18967e-05      -7.36725e-06      -8.11818e-05             12015 
    0.000206204      -0.000117408      -0.000758275              3865 
    0.000234271      -0.000465249      -0.000781997              3857 
   -2.29678e-05       7.08822e-05      -1.29819e-05             13127 
    0.000321293      -3.22951e-05      -0.000651232              3890 
    2.80796e-05       3.59151e-05      -7.04253e-05             13227 
   -6.83379e-05      -8.77707e-05       0.000360684              7283 
    5.64871e-06       0.000128031      -0.000168148              9773 
    8.96472e-05      -1.54477e-05        2.1689e-06             14217 
    8.11583e-05       6.98132e-05      -8.72975e-05             13323 
    0.000915435      -0.000677226       0.000409573              3101 
    7.51951e-05       0.000154861      -9.72107e-05              9949 
   -2.32017e-07      -8.49558e-05      -1.90355e-05             12113 
   -0.000121541       2.20924e-05      -0.000170731              9335 
    -0.00113449       -0.00283106       -0.00153304               921 
   -2.35987e-05      -8.50846e-06      -1.34409e-05             15562 
    -0.00013275       -4.5258e-05      -0.000747575              3639 
   -0.000174316      -0.000154134      -5.58538e-05              8626 
    0.000111357       0.000205135       0.000102852             11557 
   -4.84919e-05      -0.000169597       0.000147838             10364 
    0.000294871       9.20209e-05       1.52979e-05             11768 
   -2.80513e-06       4.01547e-05        -1.288e-05             16071 
   -0.000152162      -0.000167232      -3.57201e-05              8627 
   -3.57037e-05      -3.15859e-06       2.00505e-05             16430 
    0.000447254       0.000398656      -0.000894435              2756 
    -0.00125273        0.00013376        0.00058566              3238 
   -0.000246784       0.000308269       -0.00016593              6512 
   -0.000371283      -0.000608055       0.000606044              2991 
   -2.59659e-05      -0.000183078       0.000181514             10369 
    8.89526e-05       8.21814e-07       9.03493e-05             15180 
   -0.000213694       9.02904e-06       0.000351981              7909 
   -2.52483e-05       -0.00065452       0.000568821              4737 
    -0.00251043       -0.00214662       0.000638959              1148 
     0.00160104        0.00100813       -0.00131876              1777 
    -0.00113728       -0.00254832      -0.000157111              1430 
    7.52093e-05      -6.56589e-05      -0.000597797              5903 
    2.99681e-06      -3.10631e-05       1.98604e-05             16604 
    7.41629e-05        2.0514e-05      -0.000152867              9701 
    0.000230082      -9.86574e-05       1.18322e-05             10685 
    5.53445e-05      -0.000285274      -4.20795e-05              8854 
    0.000177201       8.13249e-05        0.00018916             11689 
    -0.00839248       9.91547e-05        0.00168072               490 
   -0.000269333      -2.91519e-06      -0.000170905              5808 
    6.30438e-05      -0.000232316       0.000125149              7442 
     0.00288139        -0.0007877        0.00267332              1257 
    1.09457e-05       1.66549e-05      -1.21573e-05             16204 
     0.00011569       6.89281e-05       1.71186e-05             15076 
    6.81508e-06       -3.6658e-06      -7.94296e-06             15763 
    8.63625e-07       0.000151114      -0.000133093              9777 
     -0.0010059      -0.000375795        -0.0013624              1473 
    7.50011e-05      -0.000134433       5.45867e-05             10551 
    0.000738976       -0.00147373        0.00142048              1989 
    7.29693e-05      -0.000130678       5.12537e-07             10547 
    7.27151e-05       9.01318e-05       -5.4144e-05             13517 
   -3.16317e-05       2.25347e-05       3.59282e-05             16965 
   -1.46765e-05       8.87043e-06      -2.07075e-06             17478 
   -0.000146123      -0.000306269      -0.000681962              3651 
    1.45856e-05       6.98393e-06      -1.24992e-05             17514 
   -3.91969e-05       5.79335e-05       8.99026e-05             14747 
    5.35524e-05       0.000156663       6.21238e-05             11532 
   -0.000210559      -0.000437005       -0.00031628              5587 
    3.21117e-05       8.86313e-05       2.03807e-05             15018 
    -0.00012665       1.72646e-05      -0.000227132              9265 
    9.34752e-05      -0.000201989      -0.000219873              6128 
   -2.11506e-05      -3.18412e-06      -1.39382e-05             17325 
   -0.000341065      -0.000282728       0.000114314              7015 
   -0.000101561       1.63419e-05      -8.75442e-05             12789 
    0.000229502       4.00413e-05       -0.00020984              6753 
    7.70446e-06      -1.69453e-05       4.75104e-05             16783 
    3.64849e-05       6.40386e-06       5.35898e-07             17120 
   -1.05189e-05       8.28596e-05        0.00025714             11365 
    7.34139e-06       -0.00025642      -0.000120601              6098 
   -0.000293015      -0.000380575       0.000237674              4677 
    0.000596054       0.000125323      -0.000505981              4369 
    -0.00348822       -0.00298593       -0.00862077               337 
    8.98322e-05       0.000154238       2.68174e-05             11507 
     0.00019551       -0.00028502        5.1487e-05              7355 
    3.44535e-06      -6.90032e-05      -3.21349e-05             12484 
    -0.00082052      -0.000141677      -0.000779863              2364 
   -7.46736e-05      -9.12879e-05       -1.8774e-06             12063 
     0.00012535      -5.90342e-05      -5.15766e-05             12682 
   -9.26293e-06      -2.42985e-05      -3.49637e-05             15382 
     0.00175817      -0.000547205       -0.00214194               963 
    0.000166005      -3.21404e-05       2.73277e-05             10693 
     2.6994e-05      -0.000100822      -0.000156651              8938 
   -1.45341e-05       -4.0324e-06      -4.12168e-06             17361 
    -2.1438e-05       8.87032e-05      -0.000134419             12727 
   -4.36448e-05      -5.53431e-05       1.50333e-05             16331 
    -0.00148866       -0.00740633        0.00550405               742 
   -0.000139243       1.80506e-06       0.000135662             11212 
    -0.00017745        0.00100021      -0.000284384              2723 
   -1.95015e-05      -3.19592e-05      -5.98227e-06             15448 
   -4.60811e-05      -0.000113706      -1.12933e-05              8797 
      -0.000322      -0.000855907        0.00142835              3023 
    0.000894497       5.14709e-05       0.000357443              5407 
   -0.000172989      -0.000160934       4.56939e-05             10132 
     0.00211452       -0.00143376        0.00090106              2023 
   -0.000674449      -0.000417532       0.000458831              4660 
    0.000562689       3.22026e-05       0.000168111              5371 
    2.42181e-05        4.6462e-06       2.09147e-05             17098 
    0.000111207       0.000147807      -0.000295151              6668 
   -1.52167e-05      -1.09099e-05      -6.58958e-07             17352 
    -0.00350244        0.00232362        0.00379482               817 
      -0.012647       -0.00976063         0.0115612               292 
    0.000317689       -0.00013344       0.000123598              7508 
   -6.00061e-06       0.000503513      -0.000173963              4295 
    2.39792e-05      -7.16251e-07       7.95208e-06             16661 
    8.30647e-05      -0.000208394        3.2774e-05             10535 
    0.000725428       0.000324446      -0.000915236              2763 
   -0.000123004       0.000609352        0.00143104              3387 
   -8.20379e-07       2.84413e-05       1.29198e-05             16880 
    2.66259e-05       0.000121863      -2.28285e-05             13505 
   -0.000210852      -0.000170632      -4.67346e-05              8620 
      0.0008809       6.76284e-05      -0.000598013              2766 
    7.26185e-05       3.50594e-06      -8.70767e-05             13244 
   -0.000311506       0.000183363       0.000100644              7701 
   -6.44797e-05      -6.92102e-05       3.90411e-05             13661 
   -0.000301533      -0.000379571      -1.92987e-05              3812 
   -0.000205943       0.000469569       0.000145766              7874 
    5.63777e-06       4.46529e-05       7.90319e-06             17173 
      2.959e-05       5.54037e-05      -1.42638e-05             16307 
   -7.51537e-05       8.55319e-05       7.96429e-06             14591 
   -4.55991e-05      -3.91561e-07      -3.60487e-06             15512 
   -0.000375121       0.000174737      -4.93624e-05              6425 
    0.000156517       0.000612079       0.000259828              5458 
   -0.000436612      -0.000773839      -9.09048e-05              2390 
     2.3115e-05       7.19171e-05      -1.50858e-05             13491 
   -0.000141594      -0.000168901        7.0936e-05             10151 
     0.00019499      -0.000227735      -0.000346045              5994 
   -0.000130614      -0.000103523       0.000158261             10397 
    7.31894e-05        4.8761e-05      -3.77371e-05             13421 
    1.52676e-05      -6.74087e-05      -1.41737e-05             12516 
    3.58222e-05      -0.000682173      -3.48673e-05              3936 
    4.71686e-05      -0.000178533      -0.000415604              5961 
    -0.00020016       0.000661327       -0.00037951              4280 
    -0.00283134        -0.0011331        0.00785284               461 
   -2.95598e-05      -1.59637e-06       6.17833e-05             13963 
   -0.000372922       5.97809e-05        0.00010515              7677 
   -0.000145766       0.000636098      -0.000369354              4280 
   -7.70719e-05      -2.24315e-06       7.58329e-05             13926 
   -0.000143671       -0.00033523      -7.32911e-05              5766 
    -3.6162e-05        4.8299e-06      -1.52781e-05             15921 
    7.19603e-05      -5.51402e-06       0.000159085             10815 
    -9.7088e-05      -6.61105e-05       1.85584e-05             13637 
   -0.000373022       0.000210148        0.00040685              7900 
    0.000168129      -7.16714e-05      -9.14476e-05              9167 
   -2.16667e-05       0.000368243      -0.000261218              6371 
   -8.25567e-05      -4.08888e-05       1.37581e-05             13733 
    0.000114988       8.80018e-05       8.42078e-05             15259 
    3.09058e-06      -8.87399e-05       6.89526e-05             14269 
    0.000495044        0.00073293       -0.00112251              1756 
   -0.000496079       6.18913e-07      -0.000580052              4092 
    0.000105395        0.00142196      -0.000131587              2866 
   -8.11165e-05       2.94723e-05       4.14601e-06             14467 
    0.000446283       0.000289823      -9.01187e-05              4453 
   -0.000497174       -0.00074247       8.26777e-05              2950 
   -7.70131e-05      -0.000164343       0.000130453             10357 
     0.00588412       -0.00394071        0.00188569               763 
   -0.000103187       1.72388e-05       0.000121725             14704 
   -0.000277771       0.000108753       6.03621e-05             10950 
    0.000299016      -0.000130153       0.000282706              7611 
   -5.55827e-05       0.000201714      -0.000102851              9603 
   -0.000164709       1.51832e-05        5.8758e-05             14440 
    2.22314e-05       0.000121897       0.000318972             11820 
    1.97453e-05       3.21327e-05      -2.51372e-05             16267 
     0.00308369       -0.00077823       -0.00152621               996 
    0.000423643        0.00226832         0.0014159              1357 
   -0.000331514      -0.000126455      -9.37501e-05              5818 
   -4.98903e-05       1.75701e-06       -7.2151e-05             12843 
    -0.00024307       0.000391552       9.04092e-06              7842 
     0.00176837       0.000628203         0.0103623               542 
    0.000162373       1.40125e-05       3.40626e-05             11440 
    2.10432e-05      -8.41737e-06       1.48043e-05             16658 
    5.46936e-05      -0.000643504       0.000556224              4975 
    -1.0792e-05       5.77759e-05      -2.74976e-06             16087 
     0.00232513         0.0033431       -0.00153114              1126 
   -6.84218e-05       0.000112617       0.000129609             11258 
    -0.00260723        0.00200413        0.00239832               817 
   -3.35072e-05       2.71544e-05       4.61135e-05             16973 
    0.000114594      -0.000240117      -0.000136528              8880 
    2.49263e-05        -0.0004619       -0.00013413              6055 
   -0.000123284       1.68113e-05      -8.75583e-05             12732 
   -7.36303e-05      -0.000114116       2.76387e-05             13628 
   -7.03919e-05       1.40646e-05      -3.74726e-05             12932 
     0.00136829       -0.00373244       -0.00330426               950 
    4.29835e-05      -2.39628e-05      -8.96264e-05             12414 
    -0.00110665      -0.000270171       0.000356097              2930 
    6.96388e-05        2.6558e-05       3.92455e-05             14978 
     0.00014673      -4.76972e-05        0.00028815              7581 
   -5.63567e-06       3.57459e-05       7.63058e-06             16935 
    4.56773e-05        0.00179244      -0.000408677              1802 
    1.25115e-05      -4.65797e-05        3.6383e-05             14170 
   -0.000107705       3.64025e-05        2.1244e-05             14476 
   -2.63598e-05       8.47227e-05       2.07838e-05             14629 
    0.000201471       0.000119539      -4.73492e-05              9934 
    3.49886e-05      -3.25911e-05      -3.03465e-06             15712 
     1.6666e-05       7.79852e-05       -0.00035953              6649 
   -1.52854e-05      -2.92725e-05       0.000114331             13995 
   -6.44955e-05      -4.70601e-05       1.15896e-05             13732 
   -0.000345551       6.70589e-05      -0.000201104              6384 
     0.00020961       0.000143922       0.000167659             11754 
    0.000602365       0.000524343       9.89556e-05              5479 
    0.000196232      -2.73427e-05      -6.61438e-06              9219 
   -3.99407e-05       0.000104648       6.17695e-05             14829 
    0.000226552       0.000865299       0.000258199              5474 
   -1.50355e-05      -1.22683e-05      -3.91024e-05             15393 
   -3.95953e-05       2.27299e-05      -6.53251e-06             15947 
   -2.35338e-05       2.85691e-05      -8.28876e-05             12849 
    0.000136438       4.37133e-05       3.48907e-05             11441 
    0.000255823       0.000153263      -0.000168591              6826 
    0.000782629       0.000906129       0.000145149              3417 
    1.03757e-05       3.79533e-05       7.77471e-05             15135 
    2.43318e-06       -0.00146626        0.00169013              1992 
   -3.58036e-05      -9.52724e-05      -0.000285463              5693 
    0.000127225      -0.000259001      -2.64476e-05              6110 
   -0.000159678       0.000586993       0.000138581              5202 
    0.000354192      -0.000247812      -8.51164e-07              6126 
     0.00094497        0.00130942      -0.000877334              2856 
   -2.02398e-05       8.87951e-05       7.37269e-06             14625 
      0.0020597      -0.000618738       0.000491685              2029 
   -0.000233911      -0.000419682       8.39127e-05              7029 
    -0.00779939        0.00420704       -0.00176763               403 
    2.87037e-05      -1.53437e-05      -3.16584e-05             15632 
    4.20671e-05       0.000994256       -0.00105736              1769 
    0.000100979      -0.000804543       0.000825951              4988 
    5.27641e-05       0.000128048       0.000148706             11702 
    5.96128e-05      -6.52781e-05       9.41693e-05             10651 
    0.000104322       0.000109829      -1.49567e-06              9876 
    5.85554e-06      -1.99307e-05       1.49739e-05             16636 
    0.000124159       0.000305019       -7.6543e-05             10068 
    0.000207348      -1.63556e-05      -0.000194877              6154 
    0.000158226       0.000226024       7.79872e-05             11590 
    0.000325458      -0.000424082       0.000188609              4881 
    -1.8032e-05       4.70977e-05       7.79252e-05             14754 
    -0.00040943      -0.000429743      -0.000440031              3775 
    2.37845e-05      -9.80254e-05       0.000377443              7594 
   -5.06655e-05      -0.000139827      -0.000200393              8475 
    7.02871e-05      -4.10922e-05      -6.38944e-05             12441 
   -7.66376e-05       7.40059e-05       0.000106058             14798 
   -4.48802e-06      -5.45657e-06      -2.15223e-07             17372 
   -0.000110818       2.80654e-05       3.60592e-05             14488 
   -0.000275932       0.000294435      -0.000202009              6507 
   -0.000223152       0.000192626      -0.000302197              6331 
     -0.0077814        -0.0019121       0.000307536               728 
    1.10286e-06       2.70814e-05       6.72538e-05             15117 
    7.38497e-05      -4.82528e-05       4.76451e-05             14235 
   -0.000977877       -0.00198339         0.0032515              1183 
   -0.000123685       0.000544517      -0.000506076              4146 
   -3.12385e-05      -5.25984e-05       6.86423e-05             13939 
   -0.000738922       5.32944e-05       0.000649819              3284 
   -0.000145094       -0.00017878       0.000191703              7177 
    2.10841e-05       6.44009e-06      -0.000104994             13184 
    0.000201689        0.00021029      -0.000215564              6771 
      5.778e-05       0.000137382       0.000188917             11725 
   -0.000282478      -0.000650298        0.00166834              3043 
   -5.27035e-05      -7.14547e-05      -0.000316726              5689 
    0.000133541      -4.16657e-05       8.36869e-05             10723 
   -9.00424e-06      -0.000175815       -2.3861e-06              8691 
     2.9437e-05        9.7555e-06       8.49824e-06             17073 
   -0.000218946       1.19197e-05      -0.000293684              6313 
    0.000217192      -0.000756409       0.000154456              4815 
    0.000141615       3.65148e-05       5.45008e-05             11441 
   -0.000199269       -0.00136545       -0.00026128              2317 
    4.03489e-05      -9.31552e-05       0.000210807             10818 
    0.000951577        0.00249476       0.000281225              2238 
    6.54873e-05       2.15768e-05      -5.09633e-05             13403 
   -4.38157e-05       4.41171e-05      -3.97547e-05             15895 
    4.09784e-05       2.96076e-06       3.99378e-05             17277 
   -1.11325e-05       3.60077e-05      -3.06232e-05             15915 
    0.000252497       -0.00033528       -0.00021624              6112 
   -1.11293e-05       1.95834e-05       0.000321096              7918 
    7.45101e-05      -3.43388e-05      -1.70775e-05             12652 
   -3.99594e-05       5.51001e-05       8.63575e-05             14747 
    -0.00103718        0.00147183      -0.000916973              1710 
   -6.05727e-05         0.0002089       0.000265341              7932 
   -9.24608e-05       0.000149834        0.00011636             11177 
    0.000145907       -0.00011542        2.4015e-05             10676 
    -0.00032193       9.45741e-05      -0.000764807              4103 
    -0.00087244      -0.000629781      -0.000829661              2348 
     0.00296895        0.00013475       0.000265512              1348 
    -0.00026116       0.000525159      -0.000393117              4272 
     -0.0001135        -9.681e-05      -0.000168378              8566 
   -8.03131e-05      -2.31465e-05      -0.000180405              8585 
   -3.29788e-05       5.65592e-06      -1.83084e-05             15921 
     0.00104964       0.000406653      -0.000310247              2835 
    1.62387e-07       7.81621e-06       0.000121215             15151 
   -5.86603e-05      -3.69096e-05       1.30543e-05             13786 
    0.000389734       0.000395535       5.02665e-05              5330 
   -6.84572e-05       0.000508964        0.00020126              8023 
    5.01003e-06       8.40202e-06       1.63896e-06             17768 
    0.000887529       1.78759e-05      -3.57859e-05              4484 
   -3.47677e-05      -3.13083e-05      -4.10076e-05             15321 
    0.000177843      -3.98935e-05      -0.000371214              5984 
    8.13499e-06       3.93132e-05       1.46424e-06             17170 
    2.75747e-05      -9.17071e-05       0.000241436             10821 
    0.000230784       0.000623697       0.000149648              5433 
   -0.000261519        -0.0015256      -0.000293372              1494 
    2.47208e-05      -0.000243431       2.60376e-05             10522 
     0.00028951      -0.000234891       0.000364535              7613 
   -7.65594e-05       3.78136e-05      -0.000116198             12783 
    0.000316072        0.00133478       -0.00130353              1769 
   -1.26419e-05      -2.28658e-05      -1.09733e-05             15556 
    8.79978e-05       0.000272685      -0.000219586              6870 
   -0.000134504       7.23416e-05      -0.000326385              6312 
   -0.000978589        -0.0018125        -0.0025295               909 
   -5.91344e-05      -3.46787e-05      -0.000141211             11840 
    0.000358883      -0.000409528       0.000382499              4913 
    0.000309688       0.000827304       0.000746682              3444 
     0.00669593       -0.00425902       -0.00289063               610 
     0.00531193       0.000871111        0.00499342               879 
   -0.000815869      -0.000291837      -4.32272e-05              3754 
    0.000232404        -0.0001444        0.00029627              7567 
   -2.27206e-05      -0.000101485      -6.46891e-06             12102 
     5.5279e-05      -3.59688e-05       -0.00013587              8959 
    -0.00021304      -0.000644379       0.000269319              4627 
   -0.000115229      -7.43556e-05       4.17649e-05             13652 
    6.71988e-05      -5.67901e-05        2.7518e-05             14206 
     -6.488e-05       1.08639e-05       2.77433e-05             14470 
   -0.000750655       0.000217919       8.17084e-06              5080 
    9.95806e-06      -2.60761e-06      -5.99232e-06             17418 
     0.00011569        0.00019568        0.00022229             11740 
   -5.18992e-05       -0.00017737       0.000103356             10214 
    -0.00173013        0.00144012      -0.000720134              1707 
   -0.000157351       0.000160859       0.000228539              7787 
    5.22432e-05       2.93524e-05      -8.90148e-05             13219 
   -0.000194508       7.48293e-05      -7.81374e-05              9445 
   -0.000416467       0.000855203      -0.000581804              2663 
    5.19113e-05       1.79889e-05      -7.44302e-05             13223 
    0.000141124       -0.00024825        0.00023196              7385 
   -4.70785e-05      -5.12374e-05      -3.90867e-05             12184 
    2.01896e-05      -7.25039e-05      -3.28487e-06             12516 
   -0.000554606      -0.000449899       -0.00107947              2284 
   -1.03701e-05      -6.55362e-05      -1.96153e-05             12115 
    2.38141e-05      -2.45701e-06       0.000108393             14358 
    1.19985e-05      -0.000266504       0.000154491              7374 
     0.00335101      -0.000216472        -0.0050239               592 
    0.000140751      -2.55014e-06      -0.000386884              5984 
    0.000113536      -1.66553e-06        0.00012327             10812 
   -0.000807907      -0.000133057       0.000108876              4642 
    0.000821056      -0.000140577      -0.000261166              2530 
    1.19037e-05       3.89445e-05       0.000131176             15279 
     0.00481832         0.0021211       0.000922634               859 
    0.000161072       -0.00245603       -0.00117387              1524 
     4.6158e-05       2.03213e-05       6.09384e-05             14928 
    0.000139429      -0.000377163      -0.000262158              3974 
   -9.44926e-05        8.7224e-05      -6.74177e-05             12881 
   -0.000184936      -8.75026e-05      -9.95779e-05              8696 
    8.66036e-05       2.15172e-05       7.77696e-06             14948 
    3.38154e-05      -9.92502e-06       2.93313e-05             16734 
   -0.000225051      -2.95139e-05      -0.000124679              8527 
    6.96622e-05        2.7465e-05      -2.97979e-05             13425 
    0.000160233      -6.08285e-05        0.00045623              7607 
     0.00090763       0.000351531      -0.000261907              2794 
    7.69096e-05       0.000185499      -0.000140831              9798 
    8.03663e-05       2.90247e-05       5.59151e-05             14983 
   -0.000445998      -0.000214495       3.66912e-05              7077 
    0.000279017      -0.000106143      -0.000112364              6232 
     1.6298e-05       4.18514e-06       3.66623e-06             17066 
   -0.000142145        0.00117099       0.000143115              3330 
   -2.39471e-05       1.32057e-07      -5.84824e-05             15852 
    6.02259e-05        9.9441e-06      -2.96168e-05             16229 
   -7.31589e-05       0.000156296      -2.15997e-05              9616 
    2.62674e-05      -2.80964e-05      -3.00021e-06             15758 
   -0.000100873       2.70474e-06       7.76103e-06             14458 
   -2.32926e-05      -9.74076e-05      -9.41196e-05             11893 
    0.000224088       5.43451e-05      -5.20753e-05              9919 
    1.08318e-05      -4.19454e-05      -1.04011e-05             15678 
    5.53328e-05      -9.89163e-05      -5.26348e-05             12474 
   -9.75591e-05      -7.83475e-05       5.70032e-05             13655 
   -0.000179044       0.000119908      -1.78096e-05              9484 
    0.000280065       0.000915399        0.00132582              3561 
    -6.6381e-05       3.07002e-05      -5.70025e-05             12943 
     9.1645e-05       7.68576e-05      -0.000156559              9717 
   -0.000199531      -7.60679e-06       2.09392e-05             10235 
   -8.78514e-07       4.73361e-06       3.82488e-06             17711 
   -8.82216e-05       3.76266e-05       0.000101717             14717 
   -1.05084e-05      -0.000237183      -0.000309959              5673 
   -0.000166681      -0.000128068      -0.000113911              8606 
   -2.29508e-05      -0.000633895      -0.000388293              3692 
   -0.000193857      -4.12411e-05       0.000100828             10269 
    0.000401927       0.000796538        0.00101531              3558 
    0.000851588       0.000910339      -0.000506593              2782 
    0.000521833       0.000593315       0.000104233              5479 
   -0.000141785      -0.000239333      -9.90436e-05              8599 
    -0.00049835      -0.000319708      -0.000216657              3757 
    0.000267811      -7.99971e-05       9.37415e-05              7493 
    3.46684e-05       4.65228e-05        -2.504e-05             13395 
    4.84839e-05      -0.000111027       0.000117945             14285 
   -0.000162504      -0.000492848       0.000197349              4611 
    3.51919e-05       -1.9363e-05      -0.000436137              5973 
    3.30177e-05      -8.42583e-05      -0.000882774              3861 
   -1.25642e-05      -1.01508e-05       9.24212e-06             17607 
   -0.000140544      -4.62391e-05       0.000221389             10432 
   -3.77766e-05      -5.92527e-06       -1.1518e-05             15509 
   -0.000464241       0.000178837      -0.000367807              4195 
     0.00021479       0.000253262      -0.000161022              6882 
   -2.59351e-05       3.11974e-05      -5.62533e-06             16064 
   -1.70189e-05       7.67276e-06      -1.44724e-05             15984 
    4.33657e-05      -0.000115972        5.3776e-05             14081 
     0.00017172        -0.0010531       0.000388911              3057 
   -2.46751e-05      -0.000149293       6.03124e-05             10188 
    3.68276e-06       4.70811e-05       4.05608e-07             17181 
   -0.000150907       0.000170725      -4.34325e-05              9564 
    -5.8193e-06      -1.29007e-05       5.79718e-06             17587 
    6.36074e-05        0.00026099       0.000405429              8355 
   -6.20637e-05       8.75769e-05      -4.65837e-06             13078 
    9.67727e-05       2.18667e-05       2.29248e-05             14959 
    8.85564e-06       9.03396e-05       3.87824e-05             15037 
     0.00059976      -0.000357218      -0.000729044              3897 
     0.00058786         0.0017693       0.000910954              2183 
    0.000524649       0.000729054       0.000360839              5485 
    0.000113551      -5.18652e-05      -3.89841e-05             12633 
   -3.19366e-06      -6.50774e-06      -1.79612e-06             17373 
   -7.46757e-06       -1.2312e-05      -1.84894e-05             15543 
   -0.000217948      -0.000353361       -0.00020753              5733 
     0.00246515         0.0351941        -0.0107347               132 
   -2.62856e-05      -0.000204103      -6.00097e-05              8673 
   -3.53209e-05      -0.000145733      -0.000110923             11852 
    0.000111486      -1.44863e-05      -3.26261e-05             12649 
    2.09996e-05      -1.89627e-06      -1.15888e-05             15771 
    2.56401e-05       3.80355e-06       6.52414e-06             17067 
    9.90827e-05       0.000116552      -1.93316e-05              9876 
    0.000407712      -0.000471958      -0.000172358              4010 
     0.00109751       -0.00111257        0.00113405              1997 
    1.50348e-06      -7.63586e-06       6.67431e-05             14328 
    0.000278467       -0.00160814       0.000963288              3072 
   -0.000103313       0.000196505      -0.000217961              9388 
   -0.000636087       0.000243421      -0.000208985              4179 
    -0.00104066      -0.000545885       -0.00127991              2263 
    7.94198e-05      -0.000146116       0.000299708             10915 
    0.000169433      -0.000606983      -0.000486165              3912 
    0.000133694      -0.000429393      -6.10903e-05              6089 
   -8.66095e-05       7.57068e-05      -2.85611e-05             13071 
    9.43513e-05      -7.05153e-05      -0.000207718              8923 
   -8.68264e-05      -4.27696e-05       6.06341e-05             13767 
    4.63957e-05       1.95187e-05      -1.58152e-05             16243 
   -4.23489e-05      -0.000180516      -2.25353e-05              8690 
   -0.000103351      -7.17946e-05      -0.000144466              8572 
    2.57069e-05      -0.000495357      -0.000295905              3915 
    0.000891874       -0.00139326       0.000991002              1991 
   -5.32956e-05      -1.41073e-05       6.32047e-05             13956 
   -6.26816e-05       8.07824e-05       5.94174e-05             14608 
   -0.000408267      -0.000558069         0.0013807              3025 
    0.000204268       5.52792e-05      -0.000258224              6660 
    0.000122511      -0.000118041       4.19088e-05             10680 
   -2.55952e-05       3.42592e-05        8.6033e-06             16927 
    0.000106696      -2.26893e-05       7.46135e-05             14386 
        0.00164      -0.000354232       0.000496919              1987 
   -3.43159e-05       0.000144127       -9.1501e-05              9592 
    6.23685e-05      -0.000195096      -0.000215124              6128 
    6.68126e-05       6.47313e-05      -0.000111346             13309 
     0.00331404       -0.00475306        0.00241612               761 
   -0.000406883      -0.000290408       0.000177654              4678 
   -9.14954e-06      -4.13315e-06       1.74522e-05             16491 
   -2.81166e-05       6.05637e-05       5.60225e-05             14578 
    6.83523e-05      -1.29545e-05      -0.000292437              8829 
    0.000763456       -0.00072529        0.00160465              2007 
    4.97797e-05         1.313e-05       4.19549e-05             14922 
     0.00031674       -0.00016755      -0.000417259              6020 
   -3.48904e-05       1.85714e-05      -6.43419e-05             15830 
   -0.000103932      -9.80737e-05      -2.51116e-05              8789 
    0.000759151       0.000778464       0.000730354              3448 
   -6.88023e-05      -1.00685e-05      -3.06827e-05             12150 
    0.000174566       0.000877039      -0.000392124              2801 
   -2.83832e-05       4.68089e-06      -1.85686e-05             15954 
   -2.05809e-05        6.4646e-05      -3.92975e-06             13127 
     7.4763e-05       2.23449e-06       2.81761e-05             14949 
    3.58126e-05      -3.97454e-05      -2.11827e-05             15695 
    0.000595017      -0.000290264       0.000174392              4938 
    0.000138915       3.34222e-05      -0.000104953              9879 
    -0.00057967       0.000786878      -0.000453491              4258 
    2.54608e-06       -1.2491e-05       6.45669e-05             14328 
   -0.000197066        0.00106956       0.000123028              3330 
    7.62685e-05      -6.91379e-05      -1.24338e-05             12549 
   -0.000549955       7.12465e-05      -0.000710982              4089 
   -4.11308e-05      -0.000102493      -0.000160342              8574 
   -2.74462e-05       -5.0778e-06      -4.31869e-05             15388 
     0.00018785       -0.00111187       0.000807858              3079 
    0.000245012        0.00022466      -0.000103048              6855 
     -0.0178642        0.00602305        0.00918196               206 
    -0.00176681        0.00342282        0.00840723               846 
   -4.27267e-05       5.77426e-05       7.55998e-05             14743 
     3.0442e-07       0.000141432       0.000104724             11533 
