             x                 y                 z              cell   
   -7.62939e-06       7.62939e-06      -5.34058e-05             12990 
   -2.28882e-05       2.28882e-05      -5.34058e-05             12991 
   -7.62939e-06       2.28882e-05      -5.34058e-05             12992 
   -2.28882e-05       7.62939e-06       -3.8147e-05             12993 
   -7.62939e-06       7.62939e-06       -3.8147e-05             12994 
   -2.28882e-05       2.28882e-05       -3.8147e-05             12995 
   -7.62939e-06       2.28882e-05       -3.8147e-05             12996 
   -5.34058e-05        3.8147e-05      -5.34058e-05             12997 
    -3.8147e-05        3.8147e-05      -5.34058e-05             12998 
   -5.34058e-05       5.34058e-05      -5.34058e-05             12999 
    -3.8147e-05       5.34058e-05      -5.34058e-05             13000 
   -5.34058e-05        3.8147e-05       -3.8147e-05             13001 
    -3.8147e-05        3.8147e-05       -3.8147e-05             13002 
   -5.34058e-05       5.34058e-05       -3.8147e-05             13003 
    -3.8147e-05       5.34058e-05       -3.8147e-05             13004 
   -2.28882e-05        3.8147e-05      -5.34058e-05             13005 
   -7.62939e-06        3.8147e-05      -5.34058e-05             13006 
   -2.28882e-05       5.34058e-05      -5.34058e-05             13007 
   -7.62939e-06       5.34058e-05      -5.34058e-05             13008 
   -2.28882e-05        3.8147e-05       -3.8147e-05             13009 
   -7.62939e-06        3.8147e-05       -3.8147e-05             13010 
   -2.28882e-05       5.34058e-05       -3.8147e-05             13011 
   -7.62939e-06       5.34058e-05       -3.8147e-05             13012 
   -5.34058e-05       7.62939e-06      -2.28882e-05             13013 
    -3.8147e-05       7.62939e-06      -2.28882e-05             13014 
   -5.34058e-05       2.28882e-05      -2.28882e-05             13015 
    -3.8147e-05       2.28882e-05      -2.28882e-05             13016 
   -5.34058e-05       7.62939e-06      -7.62939e-06             13017 
    -3.8147e-05       7.62939e-06      -7.62939e-06             13018 
   -5.34058e-05       2.28882e-05      -7.62939e-06             13019 
    -3.8147e-05       2.28882e-05      -7.62939e-06             13020 
   -2.28882e-05       7.62939e-06      -2.28882e-05             13021 
   -7.62939e-06       7.62939e-06      -2.28882e-05             13022 
   -2.28882e-05       2.28882e-05      -2.28882e-05             13023 
   -7.62939e-06       2.28882e-05      -2.28882e-05             13024 
   -2.28882e-05       7.62939e-06      -7.62939e-06             13025 
   -7.62939e-06       7.62939e-06      -7.62939e-06             13026 
   -2.28882e-05       2.28882e-05      -7.62939e-06             13027 
   -7.62939e-06       2.28882e-05      -7.62939e-06             13028 
   -5.34058e-05        3.8147e-05      -2.28882e-05             13029 
    -3.8147e-05        3.8147e-05      -2.28882e-05             13030 
   -5.34058e-05       5.34058e-05      -2.28882e-05             13031 
    -3.8147e-05       5.34058e-05      -2.28882e-05             13032 
   -5.34058e-05        3.8147e-05      -7.62939e-06             13033 
    -3.8147e-05        3.8147e-05      -7.62939e-06             13034 
   -5.34058e-05       5.34058e-05      -7.62939e-06             13035 
    -3.8147e-05       5.34058e-05      -7.62939e-06             13036 
   -2.28882e-05        3.8147e-05      -2.28882e-05             13037 
   -7.62939e-06        3.8147e-05      -2.28882e-05             13038 
   -2.28882e-05       5.34058e-05      -2.28882e-05             13039 
   -7.62939e-06       5.34058e-05      -2.28882e-05             13040 
   -2.28882e-05        3.8147e-05      -7.62939e-06             13041 
   -7.62939e-06        3.8147e-05      -7.62939e-06             13042 
   -2.28882e-05       5.34058e-05      -7.62939e-06             13043 
   -7.62939e-06       5.34058e-05      -7.62939e-06             13044 
   -0.000114441       6.86646e-05      -5.34058e-05             13045 
   -9.91821e-05       6.86646e-05      -5.34058e-05             13046 
   -9.91821e-05       8.39233e-05      -5.34058e-05             13047 
   -0.000114441       6.86646e-05       -3.8147e-05             13048 
   -9.91821e-05       6.86646e-05       -3.8147e-05             13049 
   -0.000114441       8.39233e-05       -3.8147e-05             13050 
   -9.91821e-05       8.39233e-05       -3.8147e-05             13051 
   -8.39233e-05       6.86646e-05      -5.34058e-05             13052 
   -6.86646e-05       6.86646e-05      -5.34058e-05             13053 
   -8.39233e-05       8.39233e-05      -5.34058e-05             13054 
   -6.86646e-05       8.39233e-05      -5.34058e-05             13055 
   -8.39233e-05       6.86646e-05       -3.8147e-05             13056 
   -6.86646e-05       6.86646e-05       -3.8147e-05             13057 
   -6.86646e-05       8.39233e-05       -3.8147e-05             13058 
   -8.39233e-05       9.91821e-05      -5.34058e-05             13059 
   -8.39233e-05       0.000114441      -5.34058e-05             13060 
   -6.86646e-05       0.000114441      -5.34058e-05             13061 
   -8.39233e-05       9.91821e-05       -3.8147e-05             13062 
   -6.86646e-05       9.91821e-05       -3.8147e-05             13063 
   -6.86646e-05       0.000114441       -3.8147e-05             13064 
   -0.000114441       6.86646e-05      -2.28882e-05             13065 
   -9.91821e-05       6.86646e-05      -2.28882e-05             13066 
   -0.000114441       8.39233e-05      -2.28882e-05             13067 
   -0.000114441       6.86646e-05      -7.62939e-06             13068 
   -0.000114441       8.39233e-05      -7.62939e-06             13069 
   -9.91821e-05       8.39233e-05      -7.62939e-06             13070 
   -8.39233e-05       6.86646e-05      -2.28882e-05             13071 
   -6.86646e-05       6.86646e-05      -2.28882e-05             13072 
   -8.39233e-05       8.39233e-05      -2.28882e-05             13073 
   -6.86646e-05       8.39233e-05      -2.28882e-05             13074 
   -8.39233e-05       6.86646e-05      -7.62939e-06             13075 
   -6.86646e-05       6.86646e-05      -7.62939e-06             13076 
   -8.39233e-05       8.39233e-05      -7.62939e-06             13077 
   -6.86646e-05       8.39233e-05      -7.62939e-06             13078 
   -8.39233e-05       9.91821e-05      -2.28882e-05             13079 
   -6.86646e-05       9.91821e-05      -2.28882e-05             13080 
   -8.39233e-05       0.000114441      -2.28882e-05             13081 
   -6.86646e-05       0.000114441      -2.28882e-05             13082 
   -8.39233e-05       9.91821e-05      -7.62939e-06             13083 
   -6.86646e-05       9.91821e-05      -7.62939e-06             13084 
   -8.39233e-05       0.000114441      -7.62939e-06             13085 
   -6.86646e-05       0.000114441      -7.62939e-06             13086 
   -5.34058e-05       6.86646e-05      -5.34058e-05             13087 
    -3.8147e-05       6.86646e-05      -5.34058e-05             13088 
   -5.34058e-05       8.39233e-05      -5.34058e-05             13089 
   -5.34058e-05       6.86646e-05       -3.8147e-05             13090 
    -3.8147e-05       6.86646e-05       -3.8147e-05             13091 
   -5.34058e-05       8.39233e-05       -3.8147e-05             13092 
    -3.8147e-05       8.39233e-05       -3.8147e-05             13093 
   -2.28882e-05       6.86646e-05      -5.34058e-05             13094 
   -7.62939e-06       6.86646e-05      -5.34058e-05             13095 
   -2.28882e-05       8.39233e-05      -5.34058e-05             13096 
   -2.28882e-05       6.86646e-05       -3.8147e-05             13097 
   -7.62939e-06       6.86646e-05       -3.8147e-05             13098 
   -2.28882e-05       8.39233e-05       -3.8147e-05             13099 
   -7.62939e-06       8.39233e-05       -3.8147e-05             13100 
   -5.34058e-05       9.91821e-05      -5.34058e-05             13101 
    -3.8147e-05       9.91821e-05      -5.34058e-05             13102 
   -5.34058e-05       0.000114441      -5.34058e-05             13103 
    -3.8147e-05       9.91821e-05       -3.8147e-05             13104 
   -5.34058e-05       0.000114441       -3.8147e-05             13105 
    -3.8147e-05       0.000114441       -3.8147e-05             13106 
   -2.28882e-05       9.91821e-05      -5.34058e-05             13107 
   -7.62939e-06       9.91821e-05      -5.34058e-05             13108 
   -2.28882e-05       0.000114441      -5.34058e-05             13109 
   -7.62939e-06       0.000114441      -5.34058e-05             13110 
   -2.28882e-05       9.91821e-05       -3.8147e-05             13111 
   -7.62939e-06       9.91821e-05       -3.8147e-05             13112 
   -2.28882e-05       0.000114441       -3.8147e-05             13113 
   -7.62939e-06       0.000114441       -3.8147e-05             13114 
   -5.34058e-05       6.86646e-05      -2.28882e-05             13115 
    -3.8147e-05       6.86646e-05      -2.28882e-05             13116 
   -5.34058e-05       8.39233e-05      -2.28882e-05             13117 
    -3.8147e-05       8.39233e-05      -2.28882e-05             13118 
   -5.34058e-05       6.86646e-05      -7.62939e-06             13119 
    -3.8147e-05       6.86646e-05      -7.62939e-06             13120 
   -5.34058e-05       8.39233e-05      -7.62939e-06             13121 
    -3.8147e-05       8.39233e-05      -7.62939e-06             13122 
   -2.28882e-05       6.86646e-05      -2.28882e-05             13123 
   -7.62939e-06       6.86646e-05      -2.28882e-05             13124 
   -2.28882e-05       8.39233e-05      -2.28882e-05             13125 
   -7.62939e-06       8.39233e-05      -2.28882e-05             13126 
   -2.28882e-05       6.86646e-05      -7.62939e-06             13127 
   -7.62939e-06       6.86646e-05      -7.62939e-06             13128 
   -2.28882e-05       8.39233e-05      -7.62939e-06             13129 
   -7.62939e-06       8.39233e-05      -7.62939e-06             13130 
   -5.34058e-05       9.91821e-05      -2.28882e-05             13131 
    -3.8147e-05       9.91821e-05      -2.28882e-05             13132 
   -5.34058e-05       0.000114441      -2.28882e-05             13133 
    -3.8147e-05       0.000114441      -2.28882e-05             13134 
   -5.34058e-05       9.91821e-05      -7.62939e-06             13135 
    -3.8147e-05       9.91821e-05      -7.62939e-06             13136 
   -5.34058e-05       0.000114441      -7.62939e-06             13137 
    -3.8147e-05       0.000114441      -7.62939e-06             13138 
   -2.28882e-05       9.91821e-05      -2.28882e-05             13139 
   -7.62939e-06       9.91821e-05      -2.28882e-05             13140 
   -2.28882e-05       0.000114441      -2.28882e-05             13141 
   -7.62939e-06       0.000114441      -2.28882e-05             13142 
   -7.62939e-06       9.91821e-05      -7.62939e-06             13143 
   -2.28882e-05       0.000114441      -7.62939e-06             13144 
   -7.62939e-06       0.000114441      -7.62939e-06             13145 
   -8.39233e-05         0.0001297      -5.34058e-05             13146 
   -8.39233e-05       0.000144958      -5.34058e-05             13147 
   -6.86646e-05       0.000144958      -5.34058e-05             13148 
   -8.39233e-05         0.0001297       -3.8147e-05             13149 
   -6.86646e-05         0.0001297       -3.8147e-05             13150 
   -8.39233e-05       0.000144958       -3.8147e-05             13151 
   -6.86646e-05       0.000144958       -3.8147e-05             13152 
   -5.34058e-05         0.0001297      -2.28882e-05             13153 
    -3.8147e-05         0.0001297      -2.28882e-05             13154 
   -5.34058e-05       0.000144958      -2.28882e-05             13155 
    -3.8147e-05       0.000144958      -2.28882e-05             13156 
   -5.34058e-05         0.0001297      -7.62939e-06             13157 
    -3.8147e-05         0.0001297      -7.62939e-06             13158 
   -5.34058e-05       0.000144958      -7.62939e-06             13159 
   -7.62939e-06         0.0001297      -2.28882e-05             13160 
   -2.28882e-05       0.000144958      -2.28882e-05             13161 
   -7.62939e-06       0.000144958      -2.28882e-05             13162 
   -2.28882e-05         0.0001297      -7.62939e-06             13163 
   -7.62939e-06         0.0001297      -7.62939e-06             13164 
   -2.28882e-05       0.000144958      -7.62939e-06             13165 
   -7.62939e-06       0.000144958      -7.62939e-06             13166 
   -7.62939e-06       0.000160217      -2.28882e-05             13167 
   -2.28882e-05       0.000175476      -2.28882e-05             13168 
   -7.62939e-06       0.000175476      -2.28882e-05             13169 
   -7.62939e-06       0.000160217      -7.62939e-06             13170 
   -2.28882e-05       0.000175476      -7.62939e-06             13171 
   -7.62939e-06       0.000175476      -7.62939e-06             13172 
    2.28882e-05       7.62939e-06      -0.000144958             13173 
    7.62939e-06       2.28882e-05      -0.000144958             13174 
    2.28882e-05       2.28882e-05      -0.000144958             13175 
    7.62939e-06       7.62939e-06        -0.0001297             13176 
    2.28882e-05       7.62939e-06        -0.0001297             13177 
    7.62939e-06       2.28882e-05        -0.0001297             13178 
    7.62939e-06       7.62939e-06      -0.000114441             13179 
    2.28882e-05       7.62939e-06      -0.000114441             13180 
    7.62939e-06       2.28882e-05      -0.000114441             13181 
    2.28882e-05       2.28882e-05      -0.000114441             13182 
    7.62939e-06       7.62939e-06      -9.91821e-05             13183 
    2.28882e-05       7.62939e-06      -9.91821e-05             13184 
    7.62939e-06       2.28882e-05      -9.91821e-05             13185 
    2.28882e-05       2.28882e-05      -9.91821e-05             13186 
     3.8147e-05       7.62939e-06      -0.000114441             13187 
    5.34058e-05       7.62939e-06      -0.000114441             13188 
     3.8147e-05       2.28882e-05      -0.000114441             13189 
    5.34058e-05       2.28882e-05      -0.000114441             13190 
     3.8147e-05       7.62939e-06      -9.91821e-05             13191 
    5.34058e-05       7.62939e-06      -9.91821e-05             13192 
     3.8147e-05       2.28882e-05      -9.91821e-05             13193 
    5.34058e-05       2.28882e-05      -9.91821e-05             13194 
    7.62939e-06        3.8147e-05      -0.000114441             13195 
    2.28882e-05        3.8147e-05      -0.000114441             13196 
    7.62939e-06       5.34058e-05      -0.000114441             13197 
    2.28882e-05       5.34058e-05      -0.000114441             13198 
    7.62939e-06        3.8147e-05      -9.91821e-05             13199 
    2.28882e-05        3.8147e-05      -9.91821e-05             13200 
    7.62939e-06       5.34058e-05      -9.91821e-05             13201 
    2.28882e-05       5.34058e-05      -9.91821e-05             13202 
     3.8147e-05        3.8147e-05      -0.000114441             13203 
    5.34058e-05        3.8147e-05      -0.000114441             13204 
     3.8147e-05       5.34058e-05      -0.000114441             13205 
    5.34058e-05       5.34058e-05      -0.000114441             13206 
     3.8147e-05        3.8147e-05      -9.91821e-05             13207 
    5.34058e-05        3.8147e-05      -9.91821e-05             13208 
    7.62939e-06       7.62939e-06      -8.39233e-05             13209 
    2.28882e-05       7.62939e-06      -8.39233e-05             13210 
    7.62939e-06       2.28882e-05      -8.39233e-05             13211 
    2.28882e-05       2.28882e-05      -8.39233e-05             13212 
    7.62939e-06       7.62939e-06      -6.86646e-05             13213 
    2.28882e-05       7.62939e-06      -6.86646e-05             13214 
    7.62939e-06       2.28882e-05      -6.86646e-05             13215 
    2.28882e-05       2.28882e-05      -6.86646e-05             13216 
     3.8147e-05       7.62939e-06      -8.39233e-05             13217 
    5.34058e-05       7.62939e-06      -8.39233e-05             13218 
    5.34058e-05       2.28882e-05      -8.39233e-05             13219 
     3.8147e-05       7.62939e-06      -6.86646e-05             13220 
    5.34058e-05       7.62939e-06      -6.86646e-05             13221 
     3.8147e-05       2.28882e-05      -6.86646e-05             13222 
    5.34058e-05       2.28882e-05      -6.86646e-05             13223 
    7.62939e-06        3.8147e-05      -8.39233e-05             13224 
    2.28882e-05        3.8147e-05      -8.39233e-05             13225 
    7.62939e-06        3.8147e-05      -6.86646e-05             13226 
    2.28882e-05        3.8147e-05      -6.86646e-05             13227 
    7.62939e-06       5.34058e-05      -6.86646e-05             13228 
    2.28882e-05       5.34058e-05      -6.86646e-05             13229 
     3.8147e-05        3.8147e-05      -8.39233e-05             13230 
    5.34058e-05        3.8147e-05      -8.39233e-05             13231 
     3.8147e-05       5.34058e-05      -8.39233e-05             13232 
    5.34058e-05       5.34058e-05      -8.39233e-05             13233 
     3.8147e-05        3.8147e-05      -6.86646e-05             13234 
    5.34058e-05        3.8147e-05      -6.86646e-05             13235 
     3.8147e-05       5.34058e-05      -6.86646e-05             13236 
    5.34058e-05       5.34058e-05      -6.86646e-05             13237 
    6.86646e-05        3.8147e-05      -0.000114441             13238 
    8.39233e-05        3.8147e-05      -0.000114441             13239 
    8.39233e-05       5.34058e-05      -0.000114441             13240 
    6.86646e-05        3.8147e-05      -9.91821e-05             13241 
    6.86646e-05       5.34058e-05      -9.91821e-05             13242 
    8.39233e-05       5.34058e-05      -9.91821e-05             13243 
    6.86646e-05       7.62939e-06      -8.39233e-05             13244 
    8.39233e-05       7.62939e-06      -8.39233e-05             13245 
    6.86646e-05       2.28882e-05      -8.39233e-05             13246 
    6.86646e-05       7.62939e-06      -6.86646e-05             13247 
    8.39233e-05       7.62939e-06      -6.86646e-05             13248 
    6.86646e-05       2.28882e-05      -6.86646e-05             13249 
    8.39233e-05       2.28882e-05      -6.86646e-05             13250 
    9.91821e-05       7.62939e-06      -8.39233e-05             13251 
    0.000114441       7.62939e-06      -8.39233e-05             13252 
    9.91821e-05       2.28882e-05      -8.39233e-05             13253 
    0.000114441       2.28882e-05      -8.39233e-05             13254 
    9.91821e-05       7.62939e-06      -6.86646e-05             13255 
    0.000114441       7.62939e-06      -6.86646e-05             13256 
    9.91821e-05       2.28882e-05      -6.86646e-05             13257 
    0.000114441       2.28882e-05      -6.86646e-05             13258 
    6.86646e-05        3.8147e-05      -8.39233e-05             13259 
    6.86646e-05       5.34058e-05      -8.39233e-05             13260 
    8.39233e-05       5.34058e-05      -8.39233e-05             13261 
    6.86646e-05        3.8147e-05      -6.86646e-05             13262 
    8.39233e-05        3.8147e-05      -6.86646e-05             13263 
    6.86646e-05       5.34058e-05      -6.86646e-05             13264 
    7.62939e-06       6.86646e-05      -0.000114441             13265 
    2.28882e-05       6.86646e-05      -0.000114441             13266 
    7.62939e-06       8.39233e-05      -0.000114441             13267 
    2.28882e-05       8.39233e-05      -0.000114441             13268 
    7.62939e-06       6.86646e-05      -9.91821e-05             13269 
    2.28882e-05       6.86646e-05      -9.91821e-05             13270 
    7.62939e-06       8.39233e-05      -9.91821e-05             13271 
    2.28882e-05       8.39233e-05      -9.91821e-05             13272 
     3.8147e-05       6.86646e-05      -0.000114441             13273 
     3.8147e-05       8.39233e-05      -0.000114441             13274 
    5.34058e-05       6.86646e-05      -9.91821e-05             13275 
     3.8147e-05       8.39233e-05      -9.91821e-05             13276 
    5.34058e-05       8.39233e-05      -9.91821e-05             13277 
    7.62939e-06       6.86646e-05      -8.39233e-05             13278 
    2.28882e-05       6.86646e-05      -8.39233e-05             13279 
    7.62939e-06       8.39233e-05      -8.39233e-05             13280 
    2.28882e-05       8.39233e-05      -8.39233e-05             13281 
    7.62939e-06       6.86646e-05      -6.86646e-05             13282 
    2.28882e-05       6.86646e-05      -6.86646e-05             13283 
    7.62939e-06       8.39233e-05      -6.86646e-05             13284 
    2.28882e-05       8.39233e-05      -6.86646e-05             13285 
     3.8147e-05       6.86646e-05      -8.39233e-05             13286 
    5.34058e-05       6.86646e-05      -8.39233e-05             13287 
     3.8147e-05       8.39233e-05      -8.39233e-05             13288 
    5.34058e-05       8.39233e-05      -8.39233e-05             13289 
     3.8147e-05       6.86646e-05      -6.86646e-05             13290 
    5.34058e-05       6.86646e-05      -6.86646e-05             13291 
    5.34058e-05       8.39233e-05      -6.86646e-05             13292 
    7.62939e-06       9.91821e-05      -8.39233e-05             13293 
    2.28882e-05       9.91821e-05      -8.39233e-05             13294 
    7.62939e-06       0.000114441      -8.39233e-05             13295 
    2.28882e-05       0.000114441      -8.39233e-05             13296 
    7.62939e-06       9.91821e-05      -6.86646e-05             13297 
    2.28882e-05       9.91821e-05      -6.86646e-05             13298 
    7.62939e-06       0.000114441      -6.86646e-05             13299 
    2.28882e-05       0.000114441      -6.86646e-05             13300 
     3.8147e-05       9.91821e-05      -8.39233e-05             13301 
    5.34058e-05       9.91821e-05      -8.39233e-05             13302 
     3.8147e-05       0.000114441      -8.39233e-05             13303 
    5.34058e-05       0.000114441      -8.39233e-05             13304 
     3.8147e-05       9.91821e-05      -6.86646e-05             13305 
    5.34058e-05       9.91821e-05      -6.86646e-05             13306 
     3.8147e-05       0.000114441      -6.86646e-05             13307 
    5.34058e-05       0.000114441      -6.86646e-05             13308 
    6.86646e-05       6.86646e-05      -0.000114441             13309 
    8.39233e-05       6.86646e-05      -0.000114441             13310 
    6.86646e-05       6.86646e-05      -9.91821e-05             13311 
    8.39233e-05       6.86646e-05      -9.91821e-05             13312 
    6.86646e-05       8.39233e-05      -9.91821e-05             13313 
    8.39233e-05       8.39233e-05      -9.91821e-05             13314 
    9.91821e-05       6.86646e-05      -0.000114441             13315 
    0.000114441       6.86646e-05      -0.000114441             13316 
    9.91821e-05       8.39233e-05      -0.000114441             13317 
    0.000114441       8.39233e-05      -0.000114441             13318 
    9.91821e-05       6.86646e-05      -9.91821e-05             13319 
    9.91821e-05       8.39233e-05      -9.91821e-05             13320 
    0.000114441       8.39233e-05      -9.91821e-05             13321 
    6.86646e-05       6.86646e-05      -8.39233e-05             13322 
    8.39233e-05       6.86646e-05      -8.39233e-05             13323 
    6.86646e-05       8.39233e-05      -8.39233e-05             13324 
    8.39233e-05       8.39233e-05      -8.39233e-05             13325 
    6.86646e-05       6.86646e-05      -6.86646e-05             13326 
    8.39233e-05       6.86646e-05      -6.86646e-05             13327 
    6.86646e-05       8.39233e-05      -6.86646e-05             13328 
    8.39233e-05       8.39233e-05      -6.86646e-05             13329 
    9.91821e-05       6.86646e-05      -8.39233e-05             13330 
    0.000114441       6.86646e-05      -8.39233e-05             13331 
    9.91821e-05       8.39233e-05      -8.39233e-05             13332 
    0.000114441       8.39233e-05      -8.39233e-05             13333 
    9.91821e-05       6.86646e-05      -6.86646e-05             13334 
    9.91821e-05       8.39233e-05      -6.86646e-05             13335 
    0.000114441       8.39233e-05      -6.86646e-05             13336 
    7.62939e-06       7.62939e-06      -5.34058e-05             13337 
    2.28882e-05       7.62939e-06      -5.34058e-05             13338 
    7.62939e-06       2.28882e-05      -5.34058e-05             13339 
    2.28882e-05       2.28882e-05      -5.34058e-05             13340 
    7.62939e-06       7.62939e-06       -3.8147e-05             13341 
    2.28882e-05       7.62939e-06       -3.8147e-05             13342 
    7.62939e-06       2.28882e-05       -3.8147e-05             13343 
    2.28882e-05       2.28882e-05       -3.8147e-05             13344 
     3.8147e-05       7.62939e-06      -5.34058e-05             13345 
    5.34058e-05       7.62939e-06      -5.34058e-05             13346 
     3.8147e-05       2.28882e-05      -5.34058e-05             13347 
    5.34058e-05       2.28882e-05      -5.34058e-05             13348 
     3.8147e-05       7.62939e-06       -3.8147e-05             13349 
    5.34058e-05       7.62939e-06       -3.8147e-05             13350 
     3.8147e-05       2.28882e-05       -3.8147e-05             13351 
    5.34058e-05       2.28882e-05       -3.8147e-05             13352 
    7.62939e-06        3.8147e-05      -5.34058e-05             13353 
    2.28882e-05        3.8147e-05      -5.34058e-05             13354 
    7.62939e-06       5.34058e-05      -5.34058e-05             13355 
    2.28882e-05       5.34058e-05      -5.34058e-05             13356 
    7.62939e-06        3.8147e-05       -3.8147e-05             13357 
    2.28882e-05        3.8147e-05       -3.8147e-05             13358 
    7.62939e-06       5.34058e-05       -3.8147e-05             13359 
    2.28882e-05       5.34058e-05       -3.8147e-05             13360 
     3.8147e-05        3.8147e-05      -5.34058e-05             13361 
    5.34058e-05        3.8147e-05      -5.34058e-05             13362 
     3.8147e-05       5.34058e-05      -5.34058e-05             13363 
    5.34058e-05       5.34058e-05      -5.34058e-05             13364 
     3.8147e-05        3.8147e-05       -3.8147e-05             13365 
    5.34058e-05        3.8147e-05       -3.8147e-05             13366 
     3.8147e-05       5.34058e-05       -3.8147e-05             13367 
    5.34058e-05       5.34058e-05       -3.8147e-05             13368 
    7.62939e-06       7.62939e-06      -2.28882e-05             13369 
    2.28882e-05       7.62939e-06      -2.28882e-05             13370 
    7.62939e-06       2.28882e-05      -2.28882e-05             13371 
    2.28882e-05       2.28882e-05      -2.28882e-05             13372 
    7.62939e-06       7.62939e-06      -7.62939e-06             13373 
    2.28882e-05       7.62939e-06      -7.62939e-06             13374 
    7.62939e-06       2.28882e-05      -7.62939e-06             13375 
    2.28882e-05       2.28882e-05      -7.62939e-06             13376 
     3.8147e-05       7.62939e-06      -2.28882e-05             13377 
    5.34058e-05       7.62939e-06      -2.28882e-05             13378 
     3.8147e-05       2.28882e-05      -2.28882e-05             13379 
    5.34058e-05       2.28882e-05      -2.28882e-05             13380 
     3.8147e-05       7.62939e-06      -7.62939e-06             13381 
    5.34058e-05       7.62939e-06      -7.62939e-06             13382 
     3.8147e-05       2.28882e-05      -7.62939e-06             13383 
    5.34058e-05       2.28882e-05      -7.62939e-06             13384 
    7.62939e-06        3.8147e-05      -2.28882e-05             13385 
    2.28882e-05        3.8147e-05      -2.28882e-05             13386 
    7.62939e-06       5.34058e-05      -2.28882e-05             13387 
    2.28882e-05       5.34058e-05      -2.28882e-05             13388 
    7.62939e-06        3.8147e-05      -7.62939e-06             13389 
    2.28882e-05        3.8147e-05      -7.62939e-06             13390 
    7.62939e-06       5.34058e-05      -7.62939e-06             13391 
    2.28882e-05       5.34058e-05      -7.62939e-06             13392 
     3.8147e-05        3.8147e-05      -2.28882e-05             13393 
    5.34058e-05        3.8147e-05      -2.28882e-05             13394 
     3.8147e-05       5.34058e-05      -2.28882e-05             13395 
    5.34058e-05       5.34058e-05      -2.28882e-05             13396 
     3.8147e-05        3.8147e-05      -7.62939e-06             13397 
    5.34058e-05        3.8147e-05      -7.62939e-06             13398 
     3.8147e-05       5.34058e-05      -7.62939e-06             13399 
    5.34058e-05       5.34058e-05      -7.62939e-06             13400 
    6.86646e-05       7.62939e-06      -5.34058e-05             13401 
    8.39233e-05       7.62939e-06      -5.34058e-05             13402 
    6.86646e-05       2.28882e-05      -5.34058e-05             13403 
    6.86646e-05       7.62939e-06       -3.8147e-05             13404 
    8.39233e-05       7.62939e-06       -3.8147e-05             13405 
    6.86646e-05       2.28882e-05       -3.8147e-05             13406 
    8.39233e-05       2.28882e-05       -3.8147e-05             13407 
    9.91821e-05       7.62939e-06      -5.34058e-05             13408 
    0.000114441       7.62939e-06      -5.34058e-05             13409 
    0.000114441       2.28882e-05      -5.34058e-05             13410 
    9.91821e-05       7.62939e-06       -3.8147e-05             13411 
    0.000114441       7.62939e-06       -3.8147e-05             13412 
    9.91821e-05       2.28882e-05       -3.8147e-05             13413 
    0.000114441       2.28882e-05       -3.8147e-05             13414 
    6.86646e-05        3.8147e-05      -5.34058e-05             13415 
    8.39233e-05        3.8147e-05      -5.34058e-05             13416 
    6.86646e-05       5.34058e-05      -5.34058e-05             13417 
    8.39233e-05       5.34058e-05      -5.34058e-05             13418 
    6.86646e-05        3.8147e-05       -3.8147e-05             13419 
    8.39233e-05        3.8147e-05       -3.8147e-05             13420 
    6.86646e-05       5.34058e-05       -3.8147e-05             13421 
    8.39233e-05       5.34058e-05       -3.8147e-05             13422 
    6.86646e-05       7.62939e-06      -2.28882e-05             13423 
    8.39233e-05       7.62939e-06      -2.28882e-05             13424 
    6.86646e-05       2.28882e-05      -2.28882e-05             13425 
    8.39233e-05       2.28882e-05      -2.28882e-05             13426 
    6.86646e-05       7.62939e-06      -7.62939e-06             13427 
    8.39233e-05       7.62939e-06      -7.62939e-06             13428 
    6.86646e-05       2.28882e-05      -7.62939e-06             13429 
    8.39233e-05       2.28882e-05      -7.62939e-06             13430 
    9.91821e-05       7.62939e-06      -2.28882e-05             13431 
    0.000114441       7.62939e-06      -2.28882e-05             13432 
    9.91821e-05       2.28882e-05      -2.28882e-05             13433 
    0.000114441       2.28882e-05      -2.28882e-05             13434 
    9.91821e-05       7.62939e-06      -7.62939e-06             13435 
    0.000114441       7.62939e-06      -7.62939e-06             13436 
    9.91821e-05       2.28882e-05      -7.62939e-06             13437 
    0.000114441       2.28882e-05      -7.62939e-06             13438 
    6.86646e-05        3.8147e-05      -2.28882e-05             13439 
    8.39233e-05        3.8147e-05      -2.28882e-05             13440 
    6.86646e-05       5.34058e-05      -2.28882e-05             13441 
    8.39233e-05       5.34058e-05      -2.28882e-05             13442 
    6.86646e-05        3.8147e-05      -7.62939e-06             13443 
    8.39233e-05        3.8147e-05      -7.62939e-06             13444 
    6.86646e-05       5.34058e-05      -7.62939e-06             13445 
    8.39233e-05       5.34058e-05      -7.62939e-06             13446 
    9.91821e-05        3.8147e-05      -2.28882e-05             13447 
    0.000114441        3.8147e-05      -2.28882e-05             13448 
    9.91821e-05       5.34058e-05      -2.28882e-05             13449 
    0.000114441       5.34058e-05      -2.28882e-05             13450 
    9.91821e-05        3.8147e-05      -7.62939e-06             13451 
    0.000114441        3.8147e-05      -7.62939e-06             13452 
    9.91821e-05       5.34058e-05      -7.62939e-06             13453 
    0.000114441       5.34058e-05      -7.62939e-06             13454 
    7.62939e-06       6.86646e-05      -5.34058e-05             13455 
    2.28882e-05       6.86646e-05      -5.34058e-05             13456 
    7.62939e-06       8.39233e-05      -5.34058e-05             13457 
